order_id,product_id,category_id,region,quantity,price,sales,profit,order_timestamp
2030,1,3,North,8,510,4080,336.96,2024-09-16
2031,2,1,North,8,385,3080,776.6,2024-05-23
2032,8,2,North,5,305,1525,413.75,2023-06-08
2033,3,1,South,4,333,1332,342.85,2022-07-16
2034,7,2,South,7,667,4669,803.21,2023-07-24
2035,8,2,West,6,885,5310,1099.84,2022-03-12
2036,5,2,East,8,1174,9392,2651.84,2023-01-12
2037,3,1,South,5,270,1350,198.19,2022-11-03
2038,3,1,North,4,912,3648,768.61,2024-03-14
2039,1,3,North,2,150,300,47.59,2023-07-27
2040,7,2,North,3,1136,3408,727.26,2022-08-14
2041,2,1,South,9,478,4302,475.96,2024-11-17
2042,2,1,South,5,915,4575,771.24,2024-05-13
2043,6,2,East,8,1163,9304,1855.7,2022-10-21
2044,3,1,East,4,482,1928,232.48,2024-04-15
2045,1,3,East,2,521,1042,86.24,2023-01-17
2046,9,2,East,3,738,2214,507.7,2023-11-28
2047,2,1,South,4,756,3024,678.26,2024-05-03
2048,5,2,East,2,552,1104,173.01,2023-08-11
2049,4,1,East,8,757,6056,1631.71,2022-07-26
2050,4,1,South,5,1059,5295,1375.98,2023-02-07
2051,7,2,North,4,917,3668,839.4,2022-01-19
2052,1,3,South,9,477,4293,295.47,2023-06-30
2053,4,1,North,7,827,5789,950.45,2022-08-19
2054,8,2,North,6,740,4440,800.92,2023-08-27
2055,1,3,South,5,1103,5515,330.02,2022-03-10
2056,5,2,North,4,196,784,192.77,2024-10-12
2057,6,2,East,4,144,576,156.59,2024-06-15
2058,8,2,West,5,141,705,198.62,2024-09-09
2059,2,1,North,6,743,4458,1215.3,2023-09-24
2060,7,2,East,6,1130,6780,811.92,2022-08-25
2061,8,2,North,5,794,3970,642.7,2023-10-01
2062,3,1,North,7,733,5131,368.11,2023-01-08
2063,6,2,East,7,250,1750,90.21,2022-10-02
2064,9,2,East,7,1191,8337,753.35,2022-02-11
2065,2,1,East,9,1090,9810,549.46,2022-09-15
2066,2,1,East,3,886,2658,794.36,2024-01-28
2067,1,3,West,1,473,473,43.65,2022-07-23
2068,9,2,North,9,245,2205,410.01,2022-01-14
2069,7,2,South,9,772,6948,1409.3,2023-06-13
2070,9,2,North,3,258,774,212.02,2022-09-09
2071,9,2,North,3,844,2532,343.13,2023-12-26
2072,6,2,West,7,941,6587,1173.91,2024-11-16
2073,7,2,East,7,1038,7266,806.79,2024-04-01
2074,7,2,East,7,981,6867,502.06,2024-11-27
2075,5,2,South,9,543,4887,396.36,2023-07-01
2076,4,1,West,4,216,864,251.99,2023-02-13
2077,7,2,East,6,865,5190,1215.07,2023-11-09
2078,2,1,South,8,266,2128,294.45,2022-05-20
2079,4,1,East,2,859,1718,218.82,2024-06-26
2080,7,2,North,2,635,1270,229.39,2022-05-02
2081,2,1,East,7,367,2569,130.19,2023-05-18
2082,1,3,South,2,759,1518,262.65,2022-02-14
2083,1,1,South,2,605,1210,268.37,2022-11-22
2084,4,1,East,2,564,1128,94.13,2022-03-15
2085,1,1,North,1,1077,1077,77.97,2023-08-23
2086,2,1,East,6,374,2244,517.47,2023-12-18
2087,4,1,West,8,201,1608,464.18,2022-09-16
2088,5,2,West,5,737,3685,476.2,2024-12-15
2089,5,2,North,8,510,4080,1079.49,2024-04-25
2090,3,1,North,1,404,404,84.4,2024-02-09
2091,2,1,South,2,869,1738,163.38,2023-04-19
2092,1,3,West,3,276,828,210.33,2023-01-31
2093,4,1,North,4,1086,4344,461.72,2023-11-24
2094,9,2,North,1,1130,1130,268.88,2023-10-02
2095,1,1,North,3,566,1698,304.91,2024-04-18
2096,9,2,East,4,211,844,136.02,2023-06-27
2097,1,3,West,2,1143,2286,218.18,2023-02-20
2098,5,2,East,2,513,1026,170.31,2023-12-12
2099,6,2,West,6,1164,6984,1433.65,2023-10-04
2100,3,1,West,4,418,1672,432.35,2022-02-18
2101,6,2,North,6,182,1092,63.98,2023-01-08
2102,1,1,South,2,136,272,24.71,2024-04-01
2103,1,1,West,2,563,1126,204.99,2023-11-12
2104,4,1,West,7,1165,8155,2177.38,2023-10-22
2105,8,2,East,7,614,4298,358.38,2023-03-29
2106,7,2,East,5,273,1365,310.66,2022-12-17
2107,5,2,West,6,686,4116,381.35,2024-11-28
2108,1,1,South,8,113,904,181.45,2022-04-07
2109,8,2,South,1,70,70,10.64,2024-12-05
2110,2,1,East,2,172,344,72.87,2023-09-03
2111,1,3,East,1,330,330,78.52,2023-08-19
2112,1,1,South,2,259,518,34.22,2024-08-17
2113,4,1,North,9,307,2763,458.4,2022-08-18
2114,8,2,North,2,1149,2298,343.53,2022-03-26
2115,3,1,South,1,436,436,73.89,2024-10-02
2116,4,1,East,6,304,1824,213.47,2022-09-28
2117,6,2,North,5,308,1540,411.83,2024-05-12
2118,9,2,East,7,796,5572,385.82,2023-03-14
2119,3,1,East,6,505,3030,335.71,2023-09-21
2120,3,1,West,5,249,1245,345.84,2024-05-02
2121,9,2,South,4,313,1252,326.69,2022-01-31
2122,5,2,North,9,551,4959,479.28,2024-06-04
2123,3,1,West,7,1166,8162,443.81,2023-02-16
2124,3,1,East,5,274,1370,253.92,2023-05-26
2125,9,2,North,3,1037,3111,607.23,2023-12-28
2126,4,1,South,7,1115,7805,1078.03,2022-10-10
2127,7,2,South,9,1146,10314,2729.6,2024-04-21
2128,2,1,South,9,1198,10782,2730.14,2023-09-29
2129,3,1,West,5,875,4375,987.96,2024-10-22
2130,3,1,North,5,453,2265,595.05,2023-07-31
2131,6,2,East,1,166,166,9.69,2022-04-15
2132,1,1,North,7,1031,7217,1481.7,2024-04-24
2133,9,2,East,3,589,1767,186.54,2022-01-16
2134,6,2,East,3,961,2883,557.81,2023-12-06
2135,8,2,South,3,446,1338,396.08,2024-09-04
2136,1,3,East,9,1051,9459,604.06,2024-08-24
2137,1,3,North,3,56,168,45.31,2022-06-10
2138,7,2,South,9,504,4536,479.78,2022-10-03
2139,4,1,East,4,1101,4404,793.7,2022-02-25
2140,3,1,North,4,488,1952,148.67,2023-08-18
2141,4,1,North,3,668,2004,467.76,2022-12-23
2142,2,1,South,4,117,468,131.48,2022-06-30
2143,7,2,West,9,963,8667,1597.49,2024-11-10
2144,1,3,West,7,871,6097,567.32,2024-02-24
2145,1,1,South,9,528,4752,1415.65,2022-04-11
2146,2,1,East,1,1172,1172,124.9,2023-05-10
2147,2,1,North,2,804,1608,170.29,2022-05-20
2148,1,3,South,7,1085,7595,969.07,2023-05-21
2149,8,2,West,1,1142,1142,306.84,2024-07-17
2150,2,1,North,2,58,116,13.67,2024-11-18
2151,7,2,East,9,439,3951,908.13,2022-06-06
2152,2,1,East,2,803,1606,138.96,2023-12-21
2153,1,1,South,3,675,2025,403,2022-11-16
2154,8,2,West,2,1003,2006,235.52,2023-07-24
2155,5,2,South,9,1047,9423,652.06,2024-06-05
2156,6,2,North,4,569,2276,399.94,2022-08-24
2157,3,1,West,5,976,4880,664.06,2022-08-22
2158,6,2,East,3,591,1773,183.15,2024-11-18
2159,8,2,South,9,302,2718,195.97,2023-01-21
2160,1,1,East,4,792,3168,939.45,2022-11-07
2161,5,2,West,2,858,1716,368.06,2022-01-31
2162,7,2,West,2,107,214,14.08,2024-02-07
2163,5,2,East,2,1046,2092,366.12,2024-06-04
2164,1,1,West,3,75,225,46.96,2024-03-21
2165,8,2,East,1,859,859,217.67,2023-03-26
2166,1,3,West,2,1035,2070,183.41,2022-04-10
2167,2,1,South,6,540,3240,758.19,2024-06-10
2168,9,2,East,2,874,1748,506.52,2022-10-08
2169,4,1,West,8,260,2080,108.48,2023-07-06
2170,8,2,North,3,731,2193,521.14,2022-06-18
2171,1,1,West,5,416,2080,614.77,2023-06-08
2172,4,1,South,5,1014,5070,986.39,2022-05-13
2173,6,2,South,7,67,469,47.4,2024-03-08
2174,1,3,South,1,802,802,153.55,2023-10-08
2175,7,2,West,6,155,930,213.6,2024-12-31
2176,8,2,South,1,495,495,55.17,2022-03-11
2177,3,1,East,6,823,4938,847.89,2024-08-01
2178,9,2,South,2,650,1300,267.46,2022-08-21
2179,4,1,South,7,300,2100,131.67,2024-12-11
2180,5,2,South,2,1124,2248,636.52,2024-03-13
2181,1,1,North,8,887,7096,991.23,2023-12-05
2182,1,1,East,3,664,1992,252.21,2022-05-13
2183,5,2,South,4,1014,4056,1189.26,2022-01-29
2184,5,2,East,2,993,1986,208.88,2022-12-22
2185,1,3,East,3,545,1635,196.73,2024-04-07
2186,8,2,East,9,348,3132,443.27,2022-03-05
2187,7,2,South,8,883,7064,1554.52,2023-05-21
2188,5,2,East,1,907,907,249.2,2024-03-16
2189,4,1,South,9,882,7938,1191.41,2023-01-14
2190,1,3,South,4,1090,4360,1207.46,2023-11-11
2191,2,1,West,3,125,375,95.04,2024-08-19
2192,3,1,North,7,118,826,101.01,2022-09-24
2193,1,1,East,1,1011,1011,186.42,2023-11-04
2194,4,1,East,3,269,807,148.58,2023-09-09
2195,1,1,North,2,920,1840,367.7,2024-12-17
2196,2,1,West,5,910,4550,1039.34,2022-02-07
2197,7,2,North,9,977,8793,901.7,2024-01-07
2198,1,1,North,5,62,310,32.01,2024-07-09
2199,1,1,East,3,381,1143,275.04,2023-11-28
2200,3,1,West,3,870,2610,740.21,2022-03-10
2201,9,2,West,6,249,1494,269.25,2022-07-31
2202,7,2,North,4,381,1524,189.32,2023-07-05
2203,9,2,North,9,1049,9441,2171.42,2023-11-21
2204,7,2,South,4,880,3520,417.26,2022-06-18
2205,9,2,West,2,195,390,103.99,2023-03-29
2206,1,3,South,3,1073,3219,255.09,2024-01-27
2207,6,2,North,1,450,450,75.89,2024-09-29
2208,8,2,South,4,207,828,216.98,2023-08-12
2209,1,3,East,1,1146,1146,152.79,2022-01-17
2210,3,1,West,3,662,1986,361.33,2024-07-09
2211,8,2,North,8,908,7264,1776.83,2023-03-21
2212,6,2,East,7,1067,7469,915.63,2023-06-08
2213,6,2,South,5,277,1385,165.55,2024-03-19
2214,9,2,North,4,1139,4556,315.07,2023-03-13
2215,3,1,North,3,152,456,61.42,2024-02-08
2216,3,1,North,2,992,1984,125.13,2024-11-15
2217,8,2,North,6,863,5178,1321.58,2024-09-17
2218,8,2,West,1,281,281,30.51,2023-05-11
2219,3,1,South,9,337,3033,177.92,2024-11-26
2220,5,2,East,3,369,1107,65.88,2022-03-27
2221,4,1,South,3,482,1446,356.7,2022-04-10
2222,1,3,North,3,445,1335,263.04,2024-07-27
2223,4,1,South,2,133,266,20.11,2023-01-23
2224,7,2,West,6,108,648,162.3,2024-04-22
2225,9,2,South,2,172,344,80.87,2023-03-15
2226,7,2,West,6,954,5724,1640.19,2024-05-25
2227,1,1,East,5,984,4920,323.38,2022-03-16
2228,5,2,West,5,1088,5440,457.04,2023-01-07
2229,7,2,West,7,1142,7994,908.65,2024-04-25
2230,5,2,South,9,420,3780,724.36,2023-10-23
2231,7,2,North,1,1017,1017,209.97,2023-05-27
2232,7,2,West,6,263,1578,82.85,2023-01-31
2233,7,2,South,2,456,912,161.37,2023-10-09
2234,6,2,West,6,420,2520,182.59,2024-04-29
2235,4,1,East,8,329,2632,262.55,2024-12-06
2236,3,1,West,6,1097,6582,729.68,2023-07-10
2237,5,2,East,8,429,3432,172.69,2024-01-16
2238,2,1,South,2,515,1030,254.65,2023-09-10
2239,4,1,West,8,149,1192,289.91,2022-10-13
2240,1,3,West,9,787,7083,994.47,2024-07-24
2241,1,3,South,7,525,3675,227.14,2022-02-22
2242,3,1,North,4,1185,4740,833.27,2023-10-30
2243,1,1,East,4,429,1716,364.96,2024-04-14
2244,1,3,South,7,504,3528,260.06,2023-02-07
2245,5,2,South,3,259,777,71.72,2022-06-22
2246,5,2,East,4,842,3368,558.93,2022-04-29
2247,9,2,North,4,1060,4240,251.46,2022-10-11
2248,6,2,South,3,1095,3285,292.87,2022-04-15
2249,7,2,South,6,812,4872,612.73,2023-01-14
2250,7,2,East,9,274,2466,638.41,2022-08-24
2251,9,2,West,5,493,2465,497.19,2024-10-26
2252,9,2,North,3,204,612,40.15,2023-05-15
2253,9,2,South,5,834,4170,658.98,2022-10-25
2254,5,2,South,8,136,1088,160.33,2023-03-13
2255,2,1,West,2,813,1626,354.49,2024-07-30
2256,7,2,North,6,1081,6486,359.49,2023-11-06
2257,3,1,West,8,871,6968,1226.22,2022-12-14
2258,7,2,North,1,357,357,82.86,2024-01-03
2259,6,2,South,1,454,454,58.4,2024-02-17
2260,9,2,East,3,1194,3582,501.47,2024-04-04
2261,9,2,West,9,418,3762,484.75,2024-06-25
2262,8,2,South,9,738,6642,394.48,2024-10-31
2263,3,1,West,4,102,408,45.2,2024-09-25
2264,9,2,West,1,105,105,25.26,2024-03-08
2265,9,2,West,3,894,2682,584.69,2024-05-04
2266,2,1,East,7,71,497,76.31,2022-07-11
2267,1,3,South,7,689,4823,420.58,2022-08-19
2268,8,2,North,8,506,4048,666.1,2024-10-01
2269,1,3,South,7,394,2758,459.02,2023-10-19
2270,7,2,North,8,512,4096,266.35,2022-12-23
2271,1,3,North,8,908,7264,1318,2024-10-11
2272,4,1,East,6,717,4302,957.38,2022-04-09
2273,1,3,North,7,471,3297,583.86,2022-03-03
2274,1,3,North,5,1192,5960,1139.78,2023-01-27
2275,2,1,West,1,386,386,114.9,2024-01-22
2276,1,3,West,1,684,684,170.36,2022-01-20
2277,6,2,South,3,425,1275,168.64,2022-06-15
2278,4,1,North,9,661,5949,368.51,2023-05-18
2279,5,2,East,7,737,5159,755.22,2023-02-06
2280,3,1,North,4,275,1100,127.13,2022-07-01
2281,4,1,South,2,145,290,50.23,2024-01-26
2282,8,2,East,8,893,7144,492.1,2023-08-05
2283,2,1,West,5,840,4200,330.48,2022-08-09
2284,3,1,North,6,837,5022,291.89,2022-02-08
2285,7,2,West,2,1177,2354,371.34,2024-12-13
2286,7,2,South,2,1016,2032,149.7,2024-10-10
2287,1,3,South,8,1191,9528,1942.35,2024-10-15
2288,2,1,South,2,1186,2372,275.88,2024-05-25
2289,6,2,West,3,901,2703,609.75,2022-02-14
2290,6,2,South,4,316,1264,267.82,2023-05-04
2291,7,2,South,4,406,1624,333.74,2024-05-21
2292,4,1,West,8,372,2976,507.77,2023-05-14
2293,1,1,West,6,833,4998,863.82,2024-07-02
2294,1,3,South,1,445,445,29.57,2024-04-18
2295,1,3,West,1,98,98,28.57,2022-10-20
2296,9,2,North,7,586,4102,354.03,2022-08-22
2297,1,3,North,1,1016,1016,171.31,2022-01-11
2298,1,1,South,4,490,1960,234.88,2023-08-18
2299,4,1,West,7,393,2751,675.95,2024-09-15
2300,7,2,East,7,576,4032,742.98,2022-07-15
2301,7,2,West,7,854,5978,1791.25,2024-07-28
2302,1,1,West,7,1150,8050,2129.97,2023-12-16
2303,3,1,East,7,664,4648,1240.98,2024-05-24
2304,7,2,North,3,373,1119,108.68,2022-06-14
2305,1,3,South,9,242,2178,382.67,2023-06-14
2306,6,2,East,1,918,918,180.31,2024-12-11
2307,7,2,East,9,767,6903,837.35,2023-02-05
2308,2,1,North,5,971,4855,534.23,2023-08-21
2309,5,2,South,2,1079,2158,483.94,2023-12-18
2310,4,1,North,7,650,4550,1077.8,2023-04-13
2311,9,2,West,4,898,3592,249.54,2023-09-24
2312,9,2,South,8,436,3488,943.25,2022-12-19
2313,3,1,North,2,607,1214,163.8,2022-05-21
2314,4,1,West,9,800,7200,1469.23,2024-09-21
2315,6,2,East,8,226,1808,339.31,2023-03-24
2316,5,2,West,9,787,7083,560.88,2022-12-29
2317,3,1,East,4,265,1060,260.21,2024-06-05
2318,8,2,South,9,798,7182,461.61,2022-11-17
2319,7,2,West,6,922,5532,552.74,2024-05-07
2320,1,1,South,8,225,1800,326.03,2024-08-23
2321,1,1,South,1,351,351,32.61,2023-12-17
2322,8,2,West,2,600,1200,191.43,2022-11-10
2323,9,2,South,9,177,1593,322.46,2023-12-01
2324,3,1,East,3,860,2580,448.02,2024-12-15
2325,2,1,East,6,1130,6780,1794.97,2022-03-12
2326,7,2,South,2,649,1298,204.08,2022-03-25
2327,8,2,South,7,655,4585,383.97,2024-12-24
2328,9,2,North,1,516,516,70.53,2023-04-16
2329,9,2,West,4,445,1780,420.28,2024-05-14
2330,2,1,North,5,73,365,94.05,2022-11-07
2331,9,2,South,8,487,3896,735.66,2023-02-26
2332,6,2,South,1,636,636,169.24,2024-04-28
2333,3,1,East,7,91,637,87.86,2024-07-27
2334,2,1,South,3,434,1302,180.82,2023-09-26
2335,7,2,West,1,719,719,40.42,2024-08-24
2336,5,2,West,6,851,5106,1341.93,2023-08-08
2337,4,1,West,3,405,1215,129.8,2023-07-11
2338,5,2,East,9,199,1791,187.28,2024-05-23
2339,1,3,East,9,695,6255,452.46,2023-09-30
2340,1,3,East,5,833,4165,1012.37,2023-05-02
2341,3,1,South,5,1198,5990,1192.11,2023-12-31
2342,9,2,South,1,847,847,142.74,2023-12-01
2343,5,2,East,8,86,688,131.26,2024-02-04
2344,9,2,East,2,594,1188,286.38,2023-06-24
2345,5,2,North,7,443,3101,926.09,2023-08-20
2346,1,1,West,9,967,8703,1562.88,2024-12-30
2347,1,3,West,9,1036,9324,2416.93,2024-10-29
2348,6,2,North,1,749,749,68.17,2024-09-20
2349,8,2,West,4,806,3224,871.53,2024-11-17
2350,3,1,South,3,153,459,40.96,2023-10-01
2351,8,2,East,7,818,5726,976.14,2024-12-24
2352,2,1,West,4,154,616,175.75,2022-04-20
2353,6,2,North,2,792,1584,406.25,2024-12-24
2354,6,2,East,5,641,3205,368.41,2023-06-24
2355,1,3,East,1,958,958,186.76,2024-09-18
2356,6,2,East,9,571,5139,1315.93,2023-12-18
2357,7,2,West,5,759,3795,239.15,2024-11-09
2358,5,2,East,2,405,810,229.33,2024-03-03
2359,5,2,South,6,851,5106,1500.2,2024-05-11
2360,3,1,West,2,399,798,79.25,2024-06-30
2361,6,2,West,5,633,3165,895.33,2022-02-22
2362,9,2,East,5,1187,5935,875.84,2023-09-21
2363,2,1,South,4,838,3352,663.15,2022-06-27
2364,7,2,West,9,927,8343,821,2024-01-29
2365,3,1,East,4,651,2604,411.38,2022-05-25
2366,1,1,West,1,526,526,108.88,2023-10-28
2367,3,1,West,9,580,5220,1324.01,2023-11-12
2368,1,3,North,9,193,1737,152.98,2023-11-12
2369,4,1,West,6,531,3186,841.04,2022-10-24
2370,7,2,West,6,1169,7014,1202.25,2023-01-13
2371,4,1,South,9,379,3411,444.87,2023-01-17
2372,3,1,East,1,513,513,87.58,2022-01-20
2373,7,2,West,1,1104,1104,277.85,2022-07-05
2374,7,2,East,9,302,2718,271.51,2022-08-11
2375,1,1,North,6,277,1662,416.3,2023-05-14
2376,4,1,West,5,340,1700,360.59,2023-12-16
2377,9,2,South,4,733,2932,597.65,2024-12-06
2378,4,1,North,4,901,3604,971.14,2023-10-13
2379,5,2,West,4,1149,4596,553.58,2024-03-26
2380,8,2,East,6,155,930,68.24,2024-04-05
2381,9,2,North,3,930,2790,470.93,2023-06-24
2382,7,2,North,6,766,4596,1162.75,2022-05-22
2383,2,1,South,1,962,962,260.28,2023-10-15
2384,7,2,North,1,92,92,14.88,2024-10-23
2385,2,1,North,5,226,1130,254.99,2024-09-29
2386,1,1,East,6,1004,6024,1706.41,2024-04-29
2387,1,3,South,1,879,879,135,2024-01-16
2388,3,1,East,8,298,2384,444.98,2022-06-06
2389,5,2,South,4,1161,4644,277.26,2024-12-25
2390,2,1,East,1,607,607,79.78,2024-04-04
2391,4,1,South,7,110,770,129.11,2022-09-29
2392,2,1,South,1,711,711,158.89,2022-11-06
2393,2,1,South,2,544,1088,235.83,2023-08-02
2394,6,2,East,7,672,4704,513.14,2024-03-05
2395,6,2,East,5,132,660,90.86,2022-12-15
2396,1,1,South,5,936,4680,516.26,2022-11-25
2397,5,2,East,7,971,6797,665.29,2022-10-06
2398,4,1,North,9,62,558,38.86,2024-12-11
2399,3,1,East,4,1124,4496,1115.75,2023-09-13
2400,2,1,South,1,713,713,62.78,2022-05-28
2401,5,2,East,2,655,1310,212.43,2022-08-17
2402,2,1,West,9,317,2853,564.05,2024-10-31
2403,5,2,South,2,1162,2324,516.06,2023-11-20
2404,6,2,North,1,330,330,53.42,2024-04-16
2405,5,2,South,3,196,588,100.52,2023-09-22
2406,7,2,East,1,63,63,11.91,2024-05-07
2407,9,2,East,7,121,847,147.71,2022-03-15
2408,1,3,East,1,1037,1037,56.89,2024-06-28
2409,4,1,North,1,373,373,72.17,2024-01-06
2410,6,2,North,1,1176,1176,157.47,2023-12-20
2411,7,2,East,3,713,2139,422.52,2022-01-11
2412,3,1,West,9,460,4140,301.12,2024-12-11
2413,6,2,North,1,1038,1038,63.23,2024-01-13
2414,3,1,East,8,253,2024,203.11,2024-07-28
2415,8,2,South,6,1104,6624,1136.09,2022-04-15
2416,8,2,East,7,717,5019,1154.79,2023-09-23
2417,7,2,East,5,150,750,207.77,2024-04-15
2418,5,2,North,7,923,6461,1455.36,2023-03-23
2419,9,2,West,6,491,2946,208.01,2023-11-04
2420,3,1,South,1,618,618,81.04,2024-05-24
2421,1,3,South,2,887,1774,322.49,2022-03-27
2422,5,2,East,9,954,8586,700.37,2022-05-11
2423,6,2,South,5,400,2000,232.41,2024-02-13
2424,4,1,East,1,849,849,205.88,2023-02-16
2425,4,1,East,6,531,3186,374.63,2023-08-13
2426,3,1,South,4,634,2536,495.13,2024-05-15
2427,8,2,South,2,653,1306,228.41,2024-05-09
2428,9,2,East,3,836,2508,631.85,2022-05-02
2429,9,2,North,8,131,1048,107.56,2024-07-13
2430,2,1,East,4,379,1516,256.96,2022-11-19
2431,7,2,West,9,1162,10458,1835.21,2024-03-04
2432,1,1,East,9,306,2754,259.16,2024-05-20
2433,1,3,West,4,858,3432,364.27,2022-09-28
2434,3,1,South,2,617,1234,257.89,2022-12-25
2435,3,1,East,1,847,847,146.25,2022-07-30
2436,2,1,South,7,1096,7672,896.11,2022-10-23
2437,3,1,North,9,844,7596,1454.15,2024-04-04
2438,2,1,East,7,1036,7252,1357.27,2024-11-02
2439,8,2,West,6,122,732,136.59,2024-12-05
2440,7,2,West,1,173,173,20.96,2023-06-27
2441,5,2,North,3,935,2805,749.5,2023-03-18
2442,7,2,West,8,881,7048,391.96,2023-09-18
2443,4,1,East,6,783,4698,1020.11,2024-08-16
2444,8,2,South,1,565,565,148.79,2024-01-17
2445,3,1,North,1,672,672,198.75,2023-06-17
2446,5,2,South,6,434,2604,566.34,2022-07-24
2447,9,2,West,6,854,5124,501.5,2024-05-31
2448,8,2,West,5,491,2455,714.35,2022-08-14
2449,1,3,North,2,898,1796,225.15,2022-03-01
2450,6,2,South,1,288,288,61.85,2022-01-25
2451,6,2,North,5,432,2160,553.41,2023-07-23
2452,9,2,West,1,105,105,27.36,2022-03-10
2453,3,1,South,9,842,7578,1596.64,2023-05-05
2454,1,1,South,1,365,365,50.1,2023-03-10
2455,5,2,West,8,469,3752,537.98,2024-04-23
2456,2,1,North,2,692,1384,316.21,2024-08-21
2457,7,2,West,5,95,475,76.22,2023-02-21
2458,1,3,West,4,279,1116,242.31,2023-01-09
2459,7,2,West,1,137,137,39.35,2023-08-24
2460,1,1,South,6,123,738,158.96,2022-01-12
2461,5,2,West,3,607,1821,543.01,2023-10-09
2462,2,1,West,7,522,3654,670.16,2022-04-22
2463,2,1,East,6,432,2592,404.89,2024-07-14
2464,5,2,East,6,166,996,225.75,2022-04-25
2465,4,1,North,1,693,693,62.75,2024-07-10
2466,2,1,East,3,171,513,48.23,2023-10-24
2467,8,2,East,8,717,5736,937.62,2024-05-17
2468,4,1,East,2,729,1458,208.93,2023-04-06
2469,7,2,East,8,687,5496,1104.93,2022-12-03
2470,9,2,North,3,1061,3183,358.87,2022-01-07
2471,1,1,East,6,665,3990,975.5,2023-07-27
2472,7,2,West,2,291,582,76.45,2024-02-05
2473,1,3,South,5,668,3340,845.53,2022-05-03
2474,3,1,West,1,890,890,59.1,2023-08-30
2475,1,3,East,6,815,4890,689.01,2024-09-22
2476,2,1,East,3,875,2625,349.61,2023-10-19
2477,8,2,North,4,360,1440,200.09,2022-09-14
2478,1,1,North,5,101,505,93.85,2024-12-26
2479,6,2,North,8,1024,8192,1822.87,2022-01-28
2480,2,1,East,3,640,1920,144.3,2023-08-09
2481,8,2,West,8,1096,8768,1065.8,2022-10-18
2482,4,1,North,1,1140,1140,117.05,2022-10-12
2483,6,2,North,4,238,952,264.61,2023-01-23
2484,7,2,North,1,225,225,51.07,2024-05-02
2485,1,3,South,4,326,1304,336.95,2022-08-01
2486,5,2,East,3,343,1029,206.83,2023-06-25
2487,1,3,South,3,1134,3402,442.67,2024-02-29
2488,6,2,North,9,940,8460,1201.94,2022-05-24
2489,3,1,North,1,104,104,26.86,2024-03-07
2490,3,1,West,9,1185,10665,1595.08,2023-12-18
2491,8,2,East,8,123,984,183.07,2023-08-12
2492,7,2,North,4,516,2064,359.3,2024-09-18
2493,6,2,North,2,297,594,172.47,2022-03-08
2494,1,3,South,8,752,6016,898.33,2023-10-25
2495,7,2,North,8,358,2864,195.16,2024-08-22
2496,9,2,North,4,181,724,186.95,2024-07-17
2497,4,1,East,6,683,4098,1174.46,2024-02-11
2498,3,1,North,1,338,338,32.61,2023-06-12
2499,1,3,West,8,1160,9280,1596.88,2024-03-09
2500,8,2,East,1,890,890,57.04,2022-04-16
2501,9,2,South,2,895,1790,442.75,2023-04-26
2502,9,2,North,9,947,8523,978.97,2023-10-01
2503,1,1,West,9,864,7776,677.74,2023-02-21
2504,4,1,North,7,433,3031,417.5,2024-03-20
2505,5,2,South,9,522,4698,1262.47,2022-10-02
2506,2,1,West,9,539,4851,1408.41,2023-06-13
2507,5,2,East,6,757,4542,1169.16,2023-01-22
2508,1,1,North,2,489,978,210.75,2022-09-21
2509,4,1,South,9,1042,9378,1740.97,2022-01-04
2510,8,2,North,8,1183,9464,2043.73,2023-08-06
2511,1,3,West,8,215,1720,401.26,2024-11-08
2512,2,1,West,8,594,4752,1124.22,2022-07-11
2513,2,1,South,4,146,584,127.28,2023-10-23
2514,5,2,North,9,506,4554,1031.09,2024-07-28
2515,9,2,South,2,1196,2392,483.39,2022-07-23
2516,5,2,South,7,566,3962,916.13,2023-11-20
2517,6,2,North,3,436,1308,141.04,2023-05-21
2518,1,3,South,8,739,5912,1153.18,2023-09-15
2519,5,2,South,7,833,5831,1416.31,2023-05-10
2520,5,2,West,7,796,5572,690.68,2022-12-11
2521,3,1,North,6,869,5214,1093.04,2023-08-11
2522,4,1,East,9,745,6705,1283.78,2022-06-18
2523,1,1,North,1,426,426,93.83,2023-01-28
2524,7,2,West,2,1102,2204,523.82,2024-11-06
2525,7,2,North,3,884,2652,161.67,2022-08-25
2526,1,3,South,6,522,3132,919.52,2023-07-07
2527,1,3,West,5,366,1830,437.35,2024-06-04
2528,6,2,East,9,307,2763,676.25,2024-01-27
2529,3,1,North,8,1132,9056,2281.97,2022-09-17
2530,5,2,North,7,777,5439,1416.62,2022-03-10
2531,5,2,South,6,138,828,47.91,2022-08-01
2532,8,2,East,5,382,1910,463.07,2024-10-01
2533,9,2,North,2,937,1874,333.86,2023-02-19
2534,4,1,East,1,1032,1032,291.41,2023-08-02
2535,2,1,East,3,1088,3264,556.86,2023-06-26
2536,7,2,West,1,877,877,110.99,2022-11-26
2537,5,2,North,3,308,924,183.18,2022-05-23
2538,5,2,West,3,139,417,114.42,2023-04-26
2539,6,2,West,5,534,2670,155.89,2024-02-21
2540,2,1,South,7,388,2716,512.09,2024-06-18
2541,1,1,West,9,1126,10134,1334.37,2023-05-18
2542,3,1,North,5,1100,5500,1230.98,2022-01-19
2543,9,2,East,6,1038,6228,1756.82,2024-12-07
2544,6,2,West,7,156,1092,274.77,2024-06-16
